time_s,Vout_V,iL_A,duty,Rload_ohm
0.003610,5.001700,0.513355,0.41670,10.00
0.003620,5.002306,0.510960,0.41713,10.00
0.003630,5.002810,0.508939,0.41743,10.00
0.003640,5.003228,0.507192,0.41766,10.00
0.003650,5.003691,0.505655,0.41785,10.00
0.003660,5.004554,0.503780,0.41739,10.00
0.003670,5.005315,0.501515,0.41723,10.00
0.003680,5.005967,0.499127,0.41724,10.00
0.003690,5.006507,0.496766,0.41733,10.00
0.003700,5.006647,0.494514,0.41747,10.00
0.003710,5.005547,0.493662,0.41911,10.00
0.003720,5.004456,0.494286,0.41997,10.00
0.003730,5.003422,0.495701,0.42038,10.00
0.003740,5.002469,0.497505,0.42054,10.00
0.003750,5.001692,0.499465,0.42055,10.00
0.003760,5.001344,0.501082,0.42004,10.00
0.003770,5.001058,0.502263,0.41973,10.00
0.003780,5.000818,0.503170,0.41952,10.00
0.003790,5.000616,0.503900,0.41938,10.00
0.003800,5.000788,0.504508,0.41928,10.00
0.003810,5.002320,0.503571,0.41748,10.00
0.003820,5.003755,0.501040,0.41660,10.00
0.003830,5.005046,0.497741,0.41625,10.00
0.003840,5.006171,0.494148,0.41620,10.00
0.003850,5.006930,0.490534,0.41631,10.00
0.003860,5.006754,0.487889,0.41750,10.00
0.003870,5.006491,0.486334,0.41821,10.00
0.003880,5.006178,0.485440,0.41863,10.00
0.003890,5.005837,0.484953,0.41887,10.00
0.003900,5.005434,0.484721,0.41902,10.00
0.003910,5.004834,0.484863,0.41935,10.00
0.003920,5.004253,0.485332,0.41952,10.00
0.003930,5.003701,0.485976,0.41958,10.00
0.003940,5.003184,0.486708,0.41959,10.00
0.003950,5.002551,0.487474,0.41957,10.00
0.003960,5.001360,0.488893,0.42030,10.00
0.003970,5.000260,0.490977,0.42062,10.00
0.003980,4.999268,0.493354,0.42070,10.00
0.003990,4.998391,0.495810,0.42066,10.00
0.004000,4.997792,0.498225,0.42054,10.00
0.004010,4.997941,0.499834,0.41956,10.00
0.004020,4.998136,0.500570,0.41900,10.00
0.004030,4.998350,0.500805,0.41869,10.00
0.004040,4.998564,0.500756,0.41852,10.00
0.004050,4.998744,0.500551,0.41844,10.00
0.004060,4.998806,0.500380,0.41854,10.00
0.004070,4.998863,0.500294,0.41860,10.00
0.004080,4.998916,0.500252,0.41863,10.00
0.004090,4.998968,0.500233,0.41865,10.00
0.004100,4.999186,0.500224,0.41866,10.00
0.004110,5.000050,0.499511,0.41783,10.00
0.004120,5.000855,0.498057,0.41743,10.00
0.004130,5.001581,0.496252,0.41729,10.00
0.004140,5.002217,0.494324,0.41728,10.00
0.004150,5.002497,0.492399,0.41736,10.00
0.004160,5.001658,0.491677,0.41880,10.00
0.004170,5.000828,0.492250,0.41957,10.00
0.004180,5.000049,0.493507,0.41993,10.00
0.004190,4.999339,0.495094,0.42007,10.00
0.004200,4.998857,0.496806,0.42008,10.00
0.004210,4.999032,0.497897,0.41927,10.00
0.004220,4.999234,0.498272,0.41882,10.00
0.004230,4.999440,0.498245,0.41858,10.00
0.004240,4.999638,0.498001,0.41846,10.00
0.004250,4.999778,0.497646,0.41840,10.00
0.004260,4.999735,0.497423,0.41861,10.00
0.004270,4.999688,0.497376,0.41872,10.00
0.004280,4.999641,0.497426,0.41877,10.00
0.004290,4.999598,0.497526,0.41880,10.00
0.004300,4.999471,0.497649,0.41881,10.00
0.004310,4.998996,0.498165,0.41927,10.00
0.004320,4.998560,0.499084,0.41948,10.00
0.004330,4.998172,0.500186,0.41955,10.00
0.004340,4.997838,0.501345,0.41955,10.00
0.004350,4.997772,0.502491,0.41950,10.00
0.004360,4.998590,0.502673,0.41835,10.00
0.004370,4.999382,0.501830,0.41776,10.00
0.004380,5.000117,0.500457,0.41750,10.00
0.004390,5.000779,0.498844,0.41741,10.00
0.004400,5.001440,0.497156,0.41743,10.00
0.004410,5.002328,0.495153,0.41711,10.00
0.004420,5.003113,0.492872,0.41703,10.00
0.004430,5.003788,0.490526,0.41707,10.00
0.004440,5.004355,0.488235,0.41718,10.00
0.004450,5.004717,0.486063,0.41733,10.00
0.004460,5.004588,0.484476,0.41800,10.00
0.004470,5.004405,0.483507,0.41840,10.00
0.004480,5.004190,0.482921,0.41864,10.00
0.004490,5.003957,0.482576,0.41878,10.00
0.004500,5.003740,0.482387,0.41887,10.00
0.004510,5.003622,0.482189,0.41879,10.00
0.004520,5.003495,0.481944,0.41876,10.00
0.004530,5.003357,0.481695,0.41875,10.00
0.004540,5.003209,0.481466,0.41876,10.00
0.004550,5.003014,0.481267,0.41877,10.00
0.004560,5.002665,0.481264,0.41898,10.00
0.004570,5.002323,0.481465,0.41909,10.00
0.004580,5.001996,0.481781,0.41913,10.00
0.004590,5.001686,0.482157,0.41915,10.00
0.004600,5.001546,0.482562,0.41914,10.00
0.004610,5.002010,0.482338,0.41836,10.00
0.004620,5.002443,0.481443,0.41798,10.00
0.004630,5.002823,0.480225,0.41782,10.00
0.004640,5.003142,0.478886,0.41779,10.00
0.004650,5.003075,0.477537,0.41783,10.00
0.004660,5.001689,0.477620,0.41953,10.00
0.004670,5.000357,0.479230,0.42039,10.00
0.004680,4.999129,0.481619,0.42077,10.00
0.004690,4.998025,0.484351,0.42087,10.00
0.004700,4.997138,0.487177,0.42082,10.00
0.004710,4.996717,0.489589,0.42025,10.00
0.004720,4.996393,0.491493,0.41987,10.00
0.004730,4.996147,0.493051,0.41961,10.00
0.004740,4.995965,0.494360,0.41941,10.00
0.004750,4.995782,0.495482,0.41927,10.00
0.004760,4.995426,0.496695,0.41943,10.00
0.004770,4.995131,0.498036,0.41947,10.00
0.004780,4.994899,0.499389,0.41944,10.00
0.004790,4.994727,0.500688,0.41937,10.00
0.004800,4.994784,0.501902,0.41929,10.00
0.004810,4.995558,0.502285,0.41834,10.00
0.004820,4.996321,0.501800,0.41784,10.00
0.004830,4.997044,0.500849,0.41760,10.00
0.004840,4.997714,0.499669,0.41752,10.00
0.004850,4.998079,0.498397,0.41752,10.00
0.004860,4.997429,0.498156,0.41881,10.00
0.004870,4.996805,0.499039,0.41947,10.00
0.004880,4.996240,0.500492,0.41977,10.00
0.004890,4.995752,0.502193,0.41987,10.00
0.004900,4.995401,0.503959,0.41985,10.00
0.004910,4.995349,0.505448,0.41949,10.00
0.004920,4.995356,0.506593,0.41925,10.00
0.004930,4.995407,0.507499,0.41909,10.00
0.004940,4.995494,0.508230,0.41897,10.00
0.004950,4.995350,0.508826,0.41888,10.00
0.004960,4.994212,0.510425,0.42013,10.00
0.004970,4.993184,0.513099,0.42070,10.00
0.004980,4.992297,0.516242,0.42088,10.00
0.004990,4.991561,0.519508,0.42085,10.00
0.005000,4.991167,0.522704,0.42071,10.00
0.005010,4.991666,0.524904,0.41954,10.00
0.005020,4.992232,0.526017,0.41887,10.00
0.005030,4.992826,0.526477,0.41848,10.00
0.005040,4.993427,0.526541,0.41826,10.00
0.005050,4.994188,0.526363,0.41814,10.00
0.005060,4.995586,0.525324,0.41725,10.00
0.005070,4.996905,0.523447,0.41683,10.00
0.005080,4.998121,0.521164,0.41668,10.00
0.005090,4.999223,0.518724,0.41670,10.00
0.005100,5.000381,0.516273,0.41679,10.00
0.005110,5.002100,0.513154,0.41606,10.00
0.005120,5.003649,0.509379,0.41581,10.00
0.005130,5.005012,0.505378,0.41582,10.00
0.005140,5.006188,0.501400,0.41598,10.00
0.005150,5.007011,0.497579,0.41621,10.00
0.005160,5.006997,0.494716,0.41734,10.00
0.005170,5.006883,0.492879,0.41802,10.00
0.005180,5.006705,0.491676,0.41843,10.00
0.005190,5.006485,0.490875,0.41869,10.00
0.005200,5.006162,0.490335,0.41885,10.00
0.005210,5.005533,0.490287,0.41933,10.00
0.005220,5.004918,0.490694,0.41957,10.00
0.005230,5.004332,0.491347,0.41968,10.00
0.005240,5.003782,0.492124,0.41971,10.00
0.005250,5.003287,0.492953,0.41970,10.00
0.005260,5.002898,0.493721,0.41958,10.00
0.005270,5.002543,0.494400,0.41949,10.00
0.005280,5.002219,0.495016,0.41941,10.00
0.005290,5.001922,0.495583,0.41935,10.00
0.005300,5.001740,0.496111,0.41930,10.00
0.005310,5.001924,0.496230,0.41881,10.00
0.005320,5.002101,0.495926,0.41856,10.00
0.005330,5.002256,0.495409,0.41844,10.00
0.005340,5.002385,0.494801,0.41840,10.00
0.005350,5.002391,0.494170,0.41841,10.00
0.005360,5.002003,0.493956,0.41891,10.00
0.005370,5.001620,0.494197,0.41917,10.00
0.005380,5.001257,0.494682,0.41929,10.00
0.005390,5.000922,0.495286,0.41934,10.00
0.005400,5.000721,0.495939,0.41934,10.00
0.005410,5.000954,0.496157,0.41879,10.00
0.005420,5.001183,0.495896,0.41850,10.00
0.005430,5.001391,0.495388,0.41837,10.00
0.005440,5.001572,0.494768,0.41832,10.00
0.005450,5.001540,0.494114,0.41832,10.00
0.005460,5.000766,0.494246,0.41927,10.00
0.005470,5.000026,0.495226,0.41974,10.00
0.005480,4.999348,0.496632,0.41995,10.00
0.005490,4.998741,0.498222,0.42000,10.00
0.005500,4.998169,0.499855,0.41996,10.00
0.005510,4.997506,0.501633,0.42010,10.00
0.005520,4.996930,0.503524,0.42010,10.00
